,Income_log,Customer Lifetime Value_log,Monthly Premium Auto_log,Customer,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Location Code,Marital Status,Policy Type,Policy,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size,Total Claim Amount
7504,0.37344242186276294,0.5253182526981888,0.795667898005013,UQ51981,Oregon,Yes,Basic,High School or Below,2/3/11,Employed,F,Urban,Single,Personal Auto,Personal L3,Offer1,Agent,SUV,Small,528.20086
7505,0.0,0.4388934521249572,0.7376866763395182,JQ60102,California,No,Basic,Master,2/8/11,Unemployed,M,Suburban,Married,Corporate Auto,Corporate L2,Offer3,Branch,Sports Car,Medsize,617.396701
7506,1.5744766414006919,-0.27107332671332546,-0.9998486417362575,CB52667,Washington,No,Basic,High School or Below,2/7/11,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer4,Call Center,Four-Door Car,Large,312.0
7507,1.6664562134637824,0.4167818223741933,0.49481745031418434,YP29527,Oregon,No,Basic,College,1/8/11,Employed,M,Rural,Married,Personal Auto,Personal L2,Offer1,Agent,Sports Car,Medsize,37.802583
7508,0.0,0.2994757619155665,-0.6229783045657968,GW89349,Nevada,No,Basic,High School or Below,2/24/11,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L2,Offer1,Call Center,Four-Door Car,Medsize,525.6
7509,1.1718836210975314,-0.38533084047737687,1.044485417460848,ZD72991,California,No,Extended,Doctor,1/25/11,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer1,Agent,SUV,Medsize,832.453791
7510,1.3621711941087407,-0.512743408015513,0.7668067112616934,CS51928,Arizona,No,Basic,Bachelor,2/8/11,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer1,Branch,Sports Car,Small,377.354191
7511,-1.5796709179971595,-1.0893807173728198,-0.4078756835259948,IJ18945,Washington,No,Extended,College,1/4/11,Employed,F,Suburban,Married,Special Auto,Special L1,Offer2,Agent,Four-Door Car,Medsize,534.501024
7512,1.3801863909942758,-0.5560547473192572,0.7083031081084897,EF21564,Nevada,No,Basic,Master,2/10/11,Employed,M,Rural,Single,Personal Auto,Personal L1,Offer4,Agent,SUV,Medsize,156.282093
7513,1.5012837570718471,-1.397353579321854,-1.1013213417013408,AY35539,Oregon,Yes,Basic,Bachelor,1/21/11,Employed,F,Rural,Single,Personal Auto,Personal L2,Offer2,Web,Four-Door Car,Medsize,61.769564
7514,1.3962304807990926,0.4203563836892934,0.5880352058479438,XJ96507,Arizona,No,Basic,High School or Below,1/17/11,Employed,F,Urban,Married,Personal Auto,Personal L2,Offer1,Web,SUV,Medsize,501.134524
7515,-2.9107555025027594,0.39664994978281615,0.8242747978601693,ZG95780,Arizona,No,Basic,College,1/13/11,Disabled,M,Suburban,Single,Personal Auto,Personal L2,Offer2,Agent,SUV,Small,820.8
7516,-0.9040800145276535,-1.5190895948034864,-1.2060679135141115,GI55977,Oregon,No,Basic,High School or Below,2/23/11,Medical Leave,F,Suburban,Married,Personal Auto,Personal L1,Offer2,Call Center,Four-Door Car,Small,292.8
7517,1.1604899466481038,0.5463240986848668,0.7376866763395182,BV63942,Washington,No,Premium,High School or Below,2/7/11,Employed,M,Suburban,Married,Corporate Auto,Corporate L3,Offer2,Agent,Two-Door Car,Small,532.8
7518,0.8696282111748623,-0.2394823633100313,1.3972045218333686,PF81183,California,Yes,Extended,College,1/7/11,Employed,M,Rural,Married,Corporate Auto,Corporate L2,Offer2,Agent,Sports Car,Medsize,57.712985
7519,-0.039970210932676,-1.2859758808463388,-0.8533488091415857,HV16877,California,No,Basic,High School or Below,1/8/11,Employed,F,Suburban,Married,Personal Auto,Personal L1,Offer2,Call Center,Four-Door Car,Small,326.4
7520,-2.5085415526791652,-0.07363178293086581,-0.09085703428204009,XO92596,California,Yes,Extended,College,2/23/11,Retired,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Medsize,412.8
7521,1.0991755541213741,-0.19292678997131493,-0.6677633198421521,IQ73438,California,Yes,Basic,Bachelor,2/6/11,Employed,M,Suburban,Single,Personal Auto,Personal L3,Offer2,Call Center,Four-Door Car,Small,471.443077
7522,0.4497280296705464,-0.21675674673164397,1.4446048108152434,FY74419,Nevada,Yes,Extended,Bachelor,2/17/11,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer2,Agent,SUV,Medsize,702.990032
7523,0.0,1.3894722251790546,0.9636464999741817,JQ30166,Oregon,No,Premium,Master,1/10/11,Unemployed,F,Urban,Married,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,Medsize,439.352186
7524,1.0494680284362115,-1.3462217541129837,-0.9502772646562037,WC22220,Arizona,Yes,Basic,College,2/25/11,Employed,M,Suburban,Divorced,Corporate Auto,Corporate L2,Offer1,Agent,Two-Door Car,Medsize,316.8
7525,-2.345784551645575,-0.4551839700818036,-0.6677633198421521,OT66924,Oregon,No,Basic,Bachelor,1/26/11,Disabled,F,Suburban,Married,Personal Auto,Personal L2,Offer3,Call Center,Four-Door Car,Medsize,439.772868
7526,0.0,-0.3884184634857847,-0.8533488091415857,UC21019,Arizona,No,Basic,Master,1/30/11,Unemployed,M,Suburban,Divorced,Personal Auto,Personal L1,Offer1,Branch,Four-Door Car,Small,689.282166
7527,-0.0337010261724451,0.2579220138561679,2.4311798815127594,YW88487,Arizona,No,Basic,College,1/3/11,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer3,Agent,Luxury SUV,Medsize,897.6
7528,0.6685685368068202,1.9278329880215057,-1.1532722440838328,CA45756,Arizona,No,Basic,Master,2/27/11,Employed,F,Rural,Single,Corporate Auto,Corporate L2,Offer1,Call Center,Two-Door Car,Medsize,133.284622
7529,-1.0945439006316675,-0.2636617756917501,-0.7131747192489046,JY42899,California,No,Basic,Bachelor,2/7/11,Medical Leave,M,Suburban,Single,Personal Auto,Personal L3,Offer2,Agent,Two-Door Car,Medsize,340.8
7530,-1.4272371356260851,0.6239835941547349,-0.3256722515708961,KM72781,Washington,No,Extended,College,2/14/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer2,Call Center,Four-Door Car,Medsize,203.469143
7531,1.1585385587926889,-0.8797601204915473,-0.01621323817468328,DV62119,Arizona,No,Extended,Doctor,2/28/11,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer2,Agent,Four-Door Car,Medsize,422.4
7532,0.21455696303691235,-1.4460350231970711,-1.1532722440838328,DO12179,Oregon,No,Basic,Bachelor,2/22/11,Employed,M,Rural,Married,Personal Auto,Personal L2,Offer3,Call Center,Two-Door Car,Medsize,69.794432
7533,0.843131815722654,0.4856296858978406,0.7376866763395182,ER20865,California,No,Premium,Bachelor,2/1/11,Employed,M,Urban,Married,Corporate Auto,Corporate L2,Offer3,Branch,Two-Door Car,Medsize,377.781658
7534,0.958190270464213,-1.3946215428842814,-1.1013213417013408,YQ95507,Oregon,No,Basic,High School or Below,2/26/11,Employed,F,Suburban,Divorced,Personal Auto,Personal L3,Offer3,Call Center,Four-Door Car,Small,362.51794
7535,0.0,-0.5803883408209225,-1.0501885978540724,VW65691,Oregon,No,Basic,High School or Below,2/10/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Call Center,Four-Door Car,Small,460.8
7536,0.0,0.10097473217099939,-1.1532722440838328,LL55780,Oregon,No,Basic,High School or Below,1/25/11,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L3,Offer4,Agent,Four-Door Car,Medsize,446.4
7537,1.5370058642122344,0.3227176534400077,-0.9998486417362575,WK29536,Oregon,No,Basic,Bachelor,1/23/11,Employed,F,Urban,Single,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,Medsize,190.751345
7538,0.27414547367000575,-1.2395802257982036,-0.4497712600338769,UX87980,Nevada,No,Extended,College,2/26/11,Employed,M,Urban,Single,Personal Auto,Personal L3,Offer2,Web,Four-Door Car,Medsize,360.499075
7539,-0.10405575663231235,-0.2790753653140133,-0.9014513501278933,TJ68521,Washington,No,Basic,Master,1/14/11,Employed,M,Rural,Single,Personal Auto,Personal L2,Offer1,Call Center,Four-Door Car,Large,88.382536
7540,1.0225509257588616,0.37407679442713143,-0.9014513501278933,RJ57593,Arizona,Yes,Basic,Bachelor,2/19/11,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer2,Agent,Four-Door Car,Medsize,284.000172
7541,0.0,-0.603202971800955,-1.2060679135141115,YI83073,California,Yes,Basic,High School or Below,1/18/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Small,292.8
7542,1.0026545414716757,1.2107578556261347,-0.7592302734300848,QQ18636,Arizona,No,Basic,College,1/14/11,Employed,F,Suburban,Divorced,Corporate Auto,Corporate L3,Offer2,Web,Four-Door Car,Medsize,336.0
7543,-0.3928458962484464,-1.2838551039622454,-0.8059485201597161,JV23769,Oregon,Yes,Basic,Master,1/3/11,Employed,F,Rural,Married,Personal Auto,Personal L2,Offer2,Web,Four-Door Car,Large,56.60333
7544,0.43750294922058813,-0.42333498308593775,0.9636464999741817,PA19547,Washington,No,Basic,High School or Below,2/7/11,Employed,M,Rural,Married,Personal Auto,Personal L3,Offer1,Agent,SUV,Medsize,112.268583
7545,-1.331374910939967,-0.41404974738994516,-1.2060679135141115,IH91478,Oregon,No,Basic,Bachelor,1/12/11,Medical Leave,F,Rural,Married,Personal Auto,Personal L2,Offer1,Agent,Two-Door Car,Medsize,142.459804
7546,0.7389838607825518,0.48672880896780724,0.6786511930753909,OR78439,Arizona,Yes,Basic,College,2/7/11,Employed,M,Urban,Married,Corporate Auto,Corporate L3,Offer2,Agent,Sports Car,Medsize,400.181882
7547,1.03727796066578,0.5821637875810574,0.8526318526049806,CW15758,Oregon,No,Basic,College,2/6/11,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer1,Agent,SUV,Small,552.0
7548,1.2865730855246527,-0.3335606919005598,-0.9998486417362575,RY26286,California,No,Basic,College,1/5/11,Employed,M,Urban,Single,Corporate Auto,Corporate L2,Offer2,Agent,Four-Door Car,Medsize,227.183015
7549,0.0,-0.391678159093938,-0.9014513501278933,YP71513,Oregon,No,Basic,College,2/23/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Medsize,321.6
7550,-2.865905218724432,1.1631942432196998,0.9636464999741817,CJ51511,Arizona,Yes,Basic,High School or Below,2/23/11,Disabled,F,Suburban,Married,Corporate Auto,Corporate L3,Offer2,Agent,SUV,Small,571.2
7551,-0.25999233836932745,1.1448028452465935,2.12172086811655,GQ11852,Oregon,No,Premium,College,1/5/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer1,Call Center,SUV,Medsize,592.85751
7552,0.0,0.23575218478568222,0.6487259846512903,TC29250,California,No,Basic,Bachelor,2/19/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer2,Branch,Sports Car,Medsize,777.6
7553,1.092108347019128,-0.40976294740772207,-1.2060679135141115,HX63408,Arizona,No,Basic,Bachelor,1/23/11,Employed,M,Rural,Divorced,Corporate Auto,Corporate L1,Offer1,Branch,Four-Door Car,Medsize,121.654567
7554,0.601872529249492,-0.8768720956150088,-0.01621323817468328,LJ15849,Arizona,Yes,Extended,Master,1/10/11,Employed,F,Rural,Married,Personal Auto,Personal L2,Offer1,Branch,Four-Door Car,Large,55.510526
7555,0.0,-1.0690924578410002,0.09263032109633532,NC40609,Nevada,No,Extended,College,1/13/11,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L3,Offer2,Call Center,Four-Door Car,Small,707.264022
7556,0.19602891044818815,3.3870304602816983,1.9451108154375685,JZ23377,Oregon,No,Premium,College,1/20/11,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer2,Branch,SUV,Medsize,772.8
7557,-0.2221915037254953,-1.4066379037228547,-0.9998486417362575,TB17648,Arizona,No,Basic,College,1/29/11,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer1,Web,Four-Door Car,Medsize,366.531664
7558,0.0,0.21420294685348268,0.2663007066393683,OP68330,Oregon,No,Extended,College,2/26/11,Unemployed,F,Suburban,Married,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,Large,460.8
7559,-0.03604980132207729,-0.3919176653243242,-1.2060679135141115,GO53814,Oregon,No,Basic,High School or Below,1/18/11,Employed,F,Suburban,Married,Corporate Auto,Corporate L3,Offer4,Branch,Two-Door Car,Small,400.294938
7560,1.3646023200087272,-1.1511991918960862,-0.49221450663326966,VW11431,California,No,Extended,Bachelor,1/31/11,Employed,F,Urban,Single,Personal Auto,Personal L2,Offer3,Branch,Two-Door Car,Medsize,218.374041
7561,-1.4417124624969067,0.8948408046437247,0.23230183964990667,FG96614,California,No,Extended,Doctor,1/10/11,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer4,Agent,Four-Door Car,Small,530.667993
7562,0.9826305082575076,0.36485793996703925,0.3662120398372354,KQ98040,California,No,Extended,Bachelor,2/28/11,Employed,F,Suburban,Married,Corporate Auto,Corporate L2,Offer3,Agent,Four-Door Car,Small,699.517349
7563,0.0,0.24854155977114764,-0.6229783045657968,DP23630,California,No,Basic,High School or Below,2/22/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Large,525.6
7564,0.8475601489555448,-1.0477996197593717,-0.36651382315802955,No31089,Arizona,No,Extended,Bachelor,1/21/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer2,Call Center,Four-Door Car,Medsize,277.360797
7565,-1.3213945391325987,1.9601214614507918,-0.9014513501278933,TU15769,Washington,Yes,Basic,Bachelor,1/25/11,Retired,M,Suburban,Married,Personal Auto,Personal L2,Offer1,Branch,Four-Door Car,Medsize,404.817249
7566,0.8705227898395033,-0.784892225207659,0.23230183964990667,DA20791,California,No,Extended,College,1/6/11,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,Medsize,456.0
7567,1.3330096338285127,0.4079503098215364,0.526188342955524,AE89300,Arizona,No,Basic,Bachelor,2/3/11,Employed,F,Urban,Single,Personal Auto,Personal L3,Offer3,Agent,SUV,Medsize,324.097433
7568,0.0,-1.3775832755830737,-0.8059485201597161,UE13511,Oregon,No,Basic,High School or Below,1/2/11,Unemployed,F,Suburban,Married,Corporate Auto,Corporate L1,Offer1,Agent,Four-Door Car,Small,331.2
7569,0.0,-1.482464864048933,-0.7592302734300848,MS46793,Oregon,Yes,Basic,College,1/31/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Branch,Four-Door Car,Medsize,425.266308
7570,-0.836699896874757,-1.4447641249661558,-0.8059485201597161,ME22430,Nevada,Yes,Basic,Bachelor,2/9/11,Medical Leave,M,Suburban,Single,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,Medsize,331.2
7571,0.7031005879209898,-0.31092723108386133,-0.9998486417362575,JZ28710,California,No,Basic,College,1/31/11,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer4,Call Center,Two-Door Car,Medsize,206.01822
7572,0.0,0.24164405271724554,0.557259031063356,HP80279,Oregon,No,Basic,High School or Below,1/27/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Branch,SUV,Small,756.0
7573,-0.0122908276302846,-1.3712533957783417,-0.9998486417362575,EH22538,California,No,Basic,High School or Below,2/11/11,Employed,M,Rural,Married,Personal Auto,Personal L3,Offer3,Call Center,Four-Door Car,Large,125.52458
7574,0.0,1.9367252700841306,-0.9014513501278933,JP87331,Arizona,No,Basic,High School or Below,2/18/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Branch,Four-Door Car,Medsize,482.4
7575,-0.5662630903279328,-1.4592443002587219,-1.2060679135141115,VA89684,Nevada,No,Basic,College,1/23/11,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer1,Agent,Two-Door Car,Medsize,292.8
7576,1.6730106175305928,-0.03456592472069456,-0.4497712600338769,XS68865,Oregon,No,Extended,College,1/18/11,Employed,M,Suburban,Single,Personal Auto,Personal L2,Offer1,Agent,Two-Door Car,Medsize,369.6
7577,0.0,0.3485934883545478,0.8242747978601693,IZ13533,Arizona,No,Premium,Bachelor,2/11/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Branch,Two-Door Car,Large,820.8
7578,1.3152355564178453,-0.19872947921580397,-0.8533488091415857,JB47784,Oregon,No,Basic,Doctor,1/23/11,Employed,F,Rural,Single,Personal Auto,Personal L1,Offer1,Call Center,Four-Door Car,Small,47.451832
7579,0.0,-1.4896749587484832,-0.9998486417362575,LT79371,Arizona,No,Basic,Bachelor,1/29/11,Unemployed,F,Rural,Married,Personal Auto,Personal L1,Offer1,Agent,Four-Door Car,Medsize,27.031485
7580,-1.7853516105491927,0.159067666029962,2.4137703913845674,DE78840,Nevada,No,Basic,Bachelor,2/22/11,Medical Leave,F,Suburban,Married,Personal Auto,Personal L3,Offer4,Branch,Luxury SUV,Medsize,1003.050834
7581,0.742888476566569,-1.1964896239013414,-0.6677633198421521,PU25554,Oregon,No,Basic,Bachelor,1/30/11,Employed,F,Urban,Married,Personal Auto,Personal L2,Offer4,Agent,Four-Door Car,Medsize,326.242099
7582,0.11643179219590089,2.8976097219892067,0.9636464999741817,ZI47098,California,Yes,Premium,High School or Below,1/31/11,Employed,F,Suburban,Divorced,Personal Auto,Personal L3,Offer1,Call Center,Four-Door Car,Medsize,571.2
7583,0.0,-1.2161309408170247,-0.2853380418302318,CN53343,Arizona,No,Extended,Bachelor,2/2/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Branch,Four-Door Car,Medsize,583.2
7584,0.0,0.38888418224354265,-0.4078756835259948,IN18876,Arizona,No,Extended,Bachelor,2/4/11,Unemployed,F,Suburban,Single,Special Auto,Special L1,Offer3,Web,Four-Door Car,Small,561.6
7585,0.0,0.6544837734472877,1.373242330934465,FV38119,Washington,No,Extended,High School or Below,1/26/11,Unemployed,M,Suburban,Married,Corporate Auto,Corporate L1,Offer1,Agent,SUV,Medsize,648.0
7586,0.0,-0.5198010604691995,-0.9502772646562037,YD89516,California,No,Basic,High School or Below,1/13/11,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L3,Offer2,Web,Four-Door Car,Small,758.460636
7587,-0.8660289910156158,-0.49504229847402914,0.9362466569491127,BN89470,California,No,Premium,College,1/25/11,Medical Leave,M,Suburban,Married,Special Auto,Special L2,Offer1,Agent,Four-Door Car,Small,627.898468
7588,1.292734616338031,0.9274977463395293,0.2663007066393683,VZ64716,Oregon,No,Extended,Master,2/26/11,Employed,M,Rural,Married,Corporate Auto,Corporate L2,Offer4,Call Center,Four-Door Car,Medsize,206.211089
7589,0.0,-0.7792410257016299,0.5880352058479438,FU17577,Oregon,No,Basic,High School or Below,1/10/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,SUV,Medsize,763.2
7590,0.5529160196148436,1.1672504520416962,0.7668067112616934,QY37300,Nevada,No,Basic,Master,2/21/11,Employed,M,Urban,Married,Personal Auto,Personal L2,Offer2,Branch,Sports Car,Medsize,297.187468
7591,1.5411555170515323,0.46985002342564797,0.6185223981989948,UI84849,Arizona,No,Basic,College,2/1/11,Employed,M,Rural,Married,Personal Auto,Personal L1,Offer3,Agent,Sports Car,Small,50.473675
7592,1.1731027312436006,-1.1816203326725185,-0.6229783045657968,MN81810,California,No,Basic,High School or Below,1/13/11,Employed,F,Suburban,Single,Personal Auto,Personal L3,Offer3,Agent,Four-Door Car,Small,435.189747
7593,-0.8394144793297731,0.27492400993502947,-1.0501885978540724,XN42396,California,No,Basic,Bachelor,1/20/11,Employed,M,Rural,Married,Personal Auto,Personal L2,Offer3,Agent,Four-Door Car,Medsize,147.128736
7594,0.0,0.1501215311954112,-1.2060679135141115,VZ13840,Arizona,No,Basic,High School or Below,1/18/11,Unemployed,M,Suburban,Married,Corporate Auto,Corporate L3,Offer3,Call Center,Four-Door Car,Medsize,301.402778
7595,0.8989205387044004,0.21581715589725992,2.325294559270132,NI27358,Arizona,No,Basic,College,2/21/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer3,Branch,Luxury Car,Small,560.947563
7596,-1.3000632422088283,-0.5733044926057803,1.0709905616293713,LO39834,Oregon,Yes,Extended,Bachelor,2/27/11,Retired,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,SUV,Medsize,590.4
7597,0.0,0.0014282209165053482,-0.01621323817468328,WX18073,Arizona,No,Extended,Bachelor,1/27/11,Unemployed,M,Suburban,Married,Personal Auto,Personal L2,Offer1,Branch,Four-Door Car,Small,422.4
7598,1.5131636480763642,-0.09960867490738505,-0.5788026281539241,PG27422,California,No,Basic,Bachelor,1/1/11,Employed,F,Urban,Single,Corporate Auto,Corporate L3,Offer2,Web,Four-Door Car,Medsize,274.165887
7599,-1.5890117544542317,-0.4186675302381631,-0.8533488091415857,AX56708,California,No,Basic,High School or Below,1/23/11,Retired,M,Suburban,Divorced,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Small,326.4
7600,0.16490363251976242,0.5762708472863838,0.8242747978601693,JI80257,Nevada,No,Basic,College,1/23/11,Employed,F,Rural,Divorced,Personal Auto,Personal L3,Offer1,Branch,Sports Car,Medsize,103.702555
7601,0.24792508165484098,0.43210646182711115,0.557259031063356,EK95340,Washington,No,Premium,Master,2/11/11,Employed,M,Suburban,Divorced,Corporate Auto,Corporate L1,Offer3,Web,Four-Door Car,Small,661.608936
7602,-0.9318217138325589,1.208357939865667,0.9362466569491127,FS67856,California,Yes,Basic,College,1/21/11,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer2,Branch,SUV,Small,612.300581
7603,-0.6573767936389442,1.161518239479837,0.9086136209674459,JX27737,California,No,Premium,College,1/25/11,Employed,M,Urban,Married,Personal Auto,Personal L1,Offer1,Agent,Two-Door Car,Medsize,428.490681
7604,0.4791989889314618,1.5018070332006475,-0.7131747192489046,SY81273,Oregon,No,Basic,High School or Below,2/16/11,Employed,M,Suburban,Divorced,Personal Auto,Personal L3,Offer1,Agent,Two-Door Car,Medsize,340.8
7605,0.0,0.4169263777676889,0.8807433886434967,FZ16327,California,No,Premium,College,1/11/11,Unemployed,F,Urban,Divorced,Personal Auto,Personal L2,Offer1,Web,Four-Door Car,Large,509.513764
7606,1.1767835178347206,0.24792623267240846,0.23230183964990667,XC26395,Oregon,No,Extended,High School or Below,1/3/11,Employed,M,Rural,Divorced,Personal Auto,Personal L3,Offer1,Branch,Two-Door Car,Large,91.674854
7607,1.1455019699785254,-0.5679264512050267,0.6487259846512903,HA72996,Nevada,Yes,Basic,College,2/10/11,Employed,F,Rural,Married,Corporate Auto,Corporate L3,Offer2,Branch,SUV,Large,112.660916
7608,-1.6057654373373578,-0.4345677375849098,-0.8533488091415857,WP51328,Oregon,No,Basic,Doctor,2/19/11,Employed,M,Urban,Single,Personal Auto,Personal L3,Offer4,Branch,Two-Door Car,Medsize,248.422693
7609,-0.8367712887996469,1.538669289101222,-1.1013213417013408,CP47989,Oregon,No,Basic,High School or Below,2/4/11,Employed,F,Suburban,Divorced,Corporate Auto,Corporate L2,Offer4,Web,Two-Door Car,Medsize,649.83837
7610,-0.006633819344637668,0.4893309841371422,0.7083031081084897,JO75190,Nevada,No,Basic,Bachelor,1/31/11,Employed,M,Suburban,Married,Corporate Auto,Corporate L3,Offer3,Agent,SUV,Medsize,528.0
7611,-0.8560634386171387,-1.4173320208738236,-1.1013213417013408,AP47670,California,No,Basic,High School or Below,2/12/11,Employed,M,Suburban,Married,Personal Auto,Personal L2,Offer2,Call Center,Four-Door Car,Medsize,302.4
7612,-1.2175877015630592,2.4921929114077925,0.49481745031418434,BT61680,Arizona,No,Basic,High School or Below,1/15/11,Employed,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,SUV,Medsize,604.289428
7613,0.0,-0.9851347290635212,0.6185223981989948,KX23022,Arizona,No,Basic,Bachelor,1/7/11,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L3,Offer1,Agent,SUV,Medsize,770.4
7614,-2.9413192006761566,0.8291888137644393,0.2999472474248227,KB20508,California,No,Extended,College,1/17/11,Medical Leave,M,Suburban,Married,Special Auto,Special L1,Offer1,Branch,Two-Door Car,Large,511.120131
7615,-1.6266880473030982,1.0028448201613276,-1.2060679135141115,HU89665,Oregon,No,Basic,College,2/25/11,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer2,Agent,Four-Door Car,Medsize,292.8
7616,1.6460944419604422,-0.20681326488073704,-0.8533488091415857,HD12841,California,No,Basic,Master,2/6/11,Employed,F,Rural,Married,Personal Auto,Personal L3,Offer2,Call Center,Four-Door Car,Medsize,162.557048
7617,0.0,0.09739620622372304,-0.9998486417362575,AR63478,California,No,Basic,College,1/7/11,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L1,Offer4,Agent,Four-Door Car,Medsize,655.073317
7618,0.6896473041113207,-1.2225359830152167,-0.6677633198421521,UP90711,Oregon,No,Basic,Bachelor,1/31/11,Employed,F,Rural,Single,Personal Auto,Personal L2,Offer2,Call Center,Two-Door Car,Medsize,114.429816
7619,0.0,-0.8739662981080006,0.557259031063356,EK58626,Oregon,No,Basic,Bachelor,2/2/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer4,Web,SUV,Medsize,504.0
7620,0.5142062176186467,0.05977314427781528,-0.09085703428204009,CA14631,California,No,Extended,High School or Below,1/14/11,Employed,M,Rural,Married,Special Auto,Special L2,Offer2,Web,Four-Door Car,Large,175.972039
7621,1.6248415044790954,-1.2239930482869286,-0.7592302734300848,AU98438,Arizona,No,Basic,Bachelor,2/7/11,Employed,F,Rural,Married,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,Medsize,121.025058
7622,0.0,-0.32419499198632024,-0.7592302734300848,RD96782,California,No,Basic,Bachelor,2/12/11,Unemployed,F,Suburban,Married,Personal Auto,Personal L1,Offer1,Branch,Two-Door Car,Small,336.0
7623,0.48184752725450414,0.6150467643229237,0.8807433886434967,SY66568,Oregon,No,Premium,College,1/25/11,Employed,F,Suburban,Married,Corporate Auto,Corporate L3,Offer2,Branch,Two-Door Car,Medsize,556.8
7624,1.328972589641723,-0.8385816812728845,0.05675302644102588,WE52979,California,Yes,Extended,High School or Below,1/15/11,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer2,Agent,Two-Door Car,Large,432.0
7625,-1.5900295437965255,-1.1742563405876552,-0.6229783045657968,PL56477,Oregon,No,Basic,College,2/23/11,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer3,Branch,Two-Door Car,Small,383.789732
7626,0.0,0.5842239771458803,-0.24549874286406942,XK20264,Washington,No,Extended,High School or Below,2/28/11,Unemployed,F,Urban,Married,Personal Auto,Personal L3,Offer1,Call Center,Two-Door Car,Medsize,296.637382
7627,0.0,-1.0628311106786348,-0.20614235638929532,DV57698,Oregon,No,Extended,Doctor,1/8/11,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Offer1,Call Center,Two-Door Car,Medsize,544.217453
7628,0.0,-1.104905717133002,0.23230183964990667,RD53171,Arizona,No,Extended,College,2/28/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Offer1,Agent,Two-Door Car,Medsize,456.0
7629,1.0541018831396511,-0.9370198992429442,-0.1288324628584094,PK23339,Arizona,No,Extended,High School or Below,1/25/11,Employed,F,Urban,Married,Personal Auto,Personal L2,Offer2,Call Center,Four-Door Car,Medsize,370.018108
7630,1.165332782265221,2.02213042212174,-0.9502772646562037,GA74551,Oregon,Yes,Basic,Bachelor,1/31/11,Employed,M,Rural,Married,Personal Auto,Personal L1,Offer3,Agent,Four-Door Car,Medsize,86.461582
